@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.unsupervised.attribute.Remove-V-R30,61,48,4,47,43,44,6,46,29,45,10,17,36,1,37-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N4-F1'

@attribute BL numeric
@attribute AS numeric
@attribute BLALF numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute BLALM numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute LZIP numeric
@attribute HIALF numeric
@attribute HI numeric
@attribute HIALM numeric
@attribute TOTFRL numeric
@attribute G03 numeric
@attribute LONCOD numeric
@attribute ﻿X numeric
@attribute ULOCALE {City,Suburb,Town,Rural}

@data
278,10,138,FL,140,2,8,32526,13,35,22,401,105,-87.299464,-9718122.2433,Suburb
26,54,14,PA,12,31,23,18069,83,175,92,303,0,-75.580677,-8413603.755,Suburb
21,117,12,PA,9,57,60,18104,29,70,41,125,92,-75.550052,-8410186.1706,Suburb
8,44,4,PA,4,20,24,18069,17,43,26,76,60,-75.595579,-8415261.5892,Suburb
21,4,7,PA,14,1,3,18103,36,79,43,190,69,-75.429032,-8396719.6648,Suburb
135,78,66,PA,69,34,44,18052,219,442,223,635,0,-75.504194,-8405090.3687,Suburb
0,0,0,PA,0,0,0,18078,0,0,0,48,0,-75.608617,-8416708.797,Suburb
35,5,13,PA,22,3,2,18017,88,222,134,298,56,-75.339966,-8386799.8371,Suburb
90,35,37,PA,53,22,13,18045,49,113,64,199,100,-75.268661,-8378870.7694,Suburb
137,10,80,PA,57,6,4,18042,84,207,123,442,79,-75.218419,-8373272.1817,Suburb
21,33,5,PA,16,19,14,18055,25,51,26,134,0,-75.327612,-8385427.3678,Suburb
16,34,8,PA,8,18,16,18064,23,47,24,162,0,-75.288598,-8381078.9502,Suburb
5,2,2,PA,3,1,1,18088,17,31,14,158,74,-75.534983,-8408507.9531,Suburb
44,13,16,PA,28,4,9,18067,66,138,72,449,0,-75.491356,-8403643.1609,Suburb
43,3,16,FL,27,1,2,32501,4,6,2,5,0,-87.23489,-9710933.7655,Suburb
0,0,0,PA,0,0,0,18020,0,0,0,5,0,-75.334163,-8386154.3689,Suburb
431,1,214,FL,217,1,0,32505,12,27,15,486,79,-87.243375,-9711878.1874,Suburb
6,2,2,PA,4,0,2,16617,3,6,3,109,0,-78.332172,-8719888.626,Suburb
8,22,3,PA,5,12,10,16648,9,13,4,258,0,-78.394759,-8726866.4773,Suburb
14,14,6,PA,8,7,7,17821,11,19,8,169,0,-76.620015,-8529298.841,Suburb
422,62,221,FL,201,30,32,32526,33,67,34,512,0,-87.292454,-9717354.4759,Suburb
7,15,4,PA,3,7,8,17815,8,13,5,242,157,-76.359221,-8500266.3591,Suburb
166,0,83,AL,83,0,0,35022,46,81,35,225,41,-86.933327,-9677369.4171,Suburb
628,0,310,AL,318,0,0,35020,57,99,42,669,0,-86.985203,-9683151.4536,Suburb
30,34,12,FL,18,21,13,32561,69,126,57,382,0,-87.167363,-9703419.1563,Suburb
189,19,91,FL,98,6,13,32570,36,88,52,995,0,-87.04488,-9689782.7905,Suburb
6,6,3,PA,3,4,2,17202,10,19,9,109,43,-77.582803,-8636480.5407,Suburb
20,6,8,PA,12,0,6,17222,19,50,31,264,77,-77.549478,-8632770.7969,Suburb
120,4,56,FL,64,0,4,32570,25,54,29,686,127,-87.047911,-9690129.305,Suburb
14,13,6,PA,8,7,6,17225,15,29,14,247,0,-77.724206,-8652216.3769,Suburb
46,10,21,FL,25,8,2,32566,58,126,68,340,0,-86.919183,-9675799.9101,Suburb
54,9,29,FL,25,4,5,32583,26,51,25,391,0,-87.097146,-9695605.5934,Suburb
2,0,1,FL,1,0,0,34997,2,10,8,6,0,-80.230675,-8931228.5162,Suburb
20,27,7,FL,13,9,18,34990,65,140,75,184,0,-80.291844,-8938043.3019,Suburb
43,12,21,PA,22,4,8,18360,32,57,25,136,52,-75.202,-8371451.2818,Suburb
0,0,0,PA,0,0,0,18321,0,0,0,18,0,-75.281762,-8380317.9771,Suburb
68,7,31,FL,37,3,4,34997,101,224,123,390,0,-80.193566,-8927097.5194,Suburb
61,18,32,PA,29,11,7,16506,26,49,23,341,74,-80.140162,-8921152.4172,Suburb
19,12,11,FL,8,3,9,34997,55,114,59,212,123,-80.282707,-8937030.9359,Suburb
80,5,40,FL,40,3,2,33455,77,180,103,376,107,-80.202823,-8928137.063,Suburb
7,1,2,PA,5,0,1,16417,1,5,4,220,0,-80.334055,-8942738.234,Suburb
4,9,1,PA,3,2,7,16510,5,12,7,215,58,-79.997095,-8905226.3377,Suburb
5,24,1,PA,4,14,10,16415,3,10,7,161,94,-80.170714,-8924563.2073,Suburb
13,11,7,PA,6,6,5,16509,6,15,9,175,62,-80.078097,-8914256.0987,Suburb
151,5,77,FL,74,1,4,34947,89,186,97,354,107,-80.357439,-8945347.2846,Suburb
14,7,9,PA,5,1,6,17350,62,135,73,423,0,-77.055958,-8577824.4638,Suburb
15,11,5,PA,10,5,6,17350,85,189,104,432,0,-77.053966,-8577600.2485,Suburb
67,22,37,PA,30,5,17,17055,29,51,22,260,0,-77.0025,-8571879.3616,Suburb
26,64,15,PA,11,30,34,17033,18,38,20,111,0,-76.643818,-8531948.658,Suburb
11,13,6,PA,5,8,5,17011,17,32,15,57,0,-76.925801,-8563338.7976,Suburb
26,0,3,FL,23,0,0,34982,0,10,10,15,0,-80.337277,-8943105.1318,Suburb
13,77,9,PA,4,44,33,17050,8,20,12,93,78,-77.065006,-8578836.8298,Suburb
12,115,9,PA,3,63,52,17050,11,17,6,66,90,-76.984006,-8569820.6576,Suburb
23,70,13,PA,10,33,37,17011,21,45,24,159,83,-76.925381,-8563284.4424,Suburb
67,32,31,PA,36,21,11,17055,39,71,32,322,0,-76.994344,-8570968.9116,Suburb
13,5,7,PA,6,1,4,17007,10,17,7,118,0,-77.139423,-8587119.2064,Suburb
216,103,90,PA,126,57,46,17112,65,119,54,464,0,-76.758847,-8544749.3123,Suburb
87,44,34,PA,53,17,27,17109,38,65,27,371,70,-76.80316,-8549682.0486,Suburb
62,20,27,PA,35,8,12,17111,30,67,37,250,48,-76.830464,-8552719.1465,Suburb
138,29,78,PA,60,14,15,17113,49,110,61,424,59,-76.820434,-8551598.0701,Suburb
249,63,138,PA,111,39,24,17109,88,146,58,603,0,-76.779742,-8547079.7924,Suburb
29,55,8,PA,21,31,24,17033,29,52,23,112,0,-76.643389,-8531894.3028,Suburb
2,5,0,PA,2,3,2,17028,21,48,27,99,63,-76.674226,-8535332.2705,Suburb
46,12,25,PA,21,6,6,17057,50,98,48,312,0,-76.745623,-8543281.7214,Suburb
305,3,140,PA,165,1,2,17113,76,143,67,593,0,-76.830032,-8552678.3801,Suburb
250,105,125,PA,125,54,51,17109,48,108,60,447,0,-76.846268,-8554478.8967,Suburb
83,12,37,FL,46,6,6,33952,102,204,102,496,116,-82.087071,-9137893.8574,Suburb
74,1,30,FL,44,1,0,33948,62,141,79,439,103,-82.124921,-9142099.5926,Suburb
5,13,3,FL,2,5,8,33947,35,60,25,258,87,-82.28411,-9159826.1888,Suburb
98,15,47,FL,51,4,11,33983,49,93,44,337,88,-82.010665,-9129387.2655,Suburb
169,79,68,FL,101,40,39,34203,225,470,245,709,0,-82.480789,-9181710.9593,Suburb
86,5,37,FL,49,3,2,34207,197,406,209,484,132,-82.590158,-9193886.5286,Suburb
149,2,65,FL,84,0,2,34203,138,286,148,478,102,-82.536887,-9187955.0152,Suburb
16,13,6,PA,10,10,3,15904,12,18,6,221,103,-78.840352,-8776452.0269,Suburb
12,9,9,PA,3,6,3,17517,17,35,18,198,93,-76.146745,-8476615.0439,Suburb
13,26,3,PA,10,16,10,17517,35,63,28,261,0,-76.154928,-8477525.4939,Suburb
63,32,32,PA,31,16,16,17602,65,138,73,279,78,-76.208434,-8483470.5961,Suburb
48,27,19,PA,29,12,15,17601,97,172,75,282,96,-76.242225,-8487241.4895,Suburb
10,15,5,PA,5,4,11,17519,18,37,19,262,76,-76.044514,-8465234.4197,Suburb
135,0,60,FL,75,0,0,34208,167,360,193,459,98,-82.542278,-9188566.5114,Suburb
24,19,8,PA,16,5,14,17022,32,64,32,298,0,-76.594184,-8526424.8088,Suburb
6,8,3,PA,3,2,6,17522,22,50,28,208,81,-76.178308,-8480127.75,Suburb
25,20,9,PA,16,10,10,17538,30,72,42,165,0,-76.41137,-8506075.5732,Suburb
30,37,17,PA,13,20,17,17554,56,117,61,248,92,-76.426662,-8507767.3795,Suburb
25,32,14,PA,11,19,13,17601,24,39,15,116,56,-76.391427,-8503853.8036,Suburb
13,10,6,PA,7,5,5,17537,25,67,42,167,0,-76.234364,-8486371.8059,Suburb
16,35,8,PA,8,19,16,17545,38,69,31,236,0,-76.392594,-8503982.8973,Suburb
78,168,37,PA,41,87,81,17601,115,269,154,498,0,-76.299312,-8493601.0502,Suburb
95,20,53,FL,42,10,10,34208,106,202,96,274,78,-82.537381,-9188009.3704,Suburb
85,52,39,PA,46,22,30,17551,109,236,127,575,0,-76.351625,-8499423.8532,Suburb
18,1,9,PA,9,0,1,17562,34,79,45,287,74,-76.107249,-8472212.2711,Suburb
83,20,50,FL,33,8,12,34208,117,225,108,274,0,-82.537381,-9188009.3704,Suburb
7,24,3,PA,4,8,16,17543,14,38,24,172,69,-76.305621,-8494300.8737,Suburb
15,16,7,PA,8,7,9,17543,27,49,22,181,0,-76.31866,-8495748.0814,Suburb
8,4,1,PA,7,2,2,17003,24,51,27,166,97,-76.514729,-8517578.4967,Suburb
70,46,30,PA,40,18,28,17042,105,196,91,461,0,-76.398595,-8504655.5431,Suburb
69,0,34,FL,35,0,0,34208,362,678,316,612,81,-82.561569,-9190713.5426,Suburb
124,20,73,FL,51,10,10,34208,103,219,116,368,156,-82.55644,-9190136.0184,Suburb
7,2,5,PA,2,1,1,17078,8,17,9,85,68,-76.582974,-8525167.8443,Suburb
0,0,0,PA,0,0,0,17042,0,0,0,3,0,-76.390774,-8503772.2708,Suburb
55,12,32,FL,23,9,3,34232,78,181,103,415,126,-82.47505,-9181072.2854,Suburb
78,9,43,FL,35,3,6,34231,77,143,66,323,136,-82.527864,-9186963.0324,Suburb
90,8,41,FL,49,6,2,34231,99,193,94,396,90,-82.500608,-9183925.9345,Suburb
5,11,2,FL,3,5,6,34285,35,86,51,312,95,-82.399724,-9172694.7871,Suburb
332,1,167,FL,165,0,1,34234,71,143,72,511,93,-82.52328,-9186439.8634,Suburb
43,162,19,PA,24,84,78,18976,45,97,52,140,0,-75.16142,-8366926.2097,Suburb
71,70,42,PA,29,35,35,19390,131,257,126,518,184,-75.804672,-8438539.2122,Suburb
103,1,52,FL,51,0,1,33870,99,197,98,501,88,-81.432333,-9065003.5073,Suburb
47,165,25,PA,22,90,75,19036,31,56,25,280,33,-75.286049,-8380800.3797,Suburb
24,2,15,PA,9,2,0,19473,17,30,13,136,73,-75.462983,-8400504.147,Suburb
25,37,9,PA,16,18,19,19468,13,27,14,104,0,-75.53173,-8408147.8498,Suburb
186,398,91,PA,95,207,191,19020,74,140,66,465,125,-74.94831,-8343206.9506,Suburb
287,338,115,PA,172,164,174,19020,135,325,190,866,0,-74.932195,-8341413.2283,Suburb
55,90,24,PA,31,47,43,19020,32,60,28,165,68,-74.92091,-8340156.2638,Suburb
162,19,84,PA,78,13,6,19007,67,125,58,567,0,-74.881083,-8335726.3134,Suburb
30,18,14,PA,16,9,9,18966,60,112,52,257,0,-75.031625,-8352481.31,Suburb
6,154,1,PA,5,82,72,18976,17,30,13,64,104,-75.16653,-8367496.9396,Suburb
114,33,62,FL,52,13,20,33872,90,173,83,506,93,-81.512596,-9073931.3522,Suburb
28,84,16,PA,12,35,49,18914,20,36,16,82,114,-75.211362,-8372484.031,Suburb
1,17,0,PA,1,10,7,18901,9,21,12,55,73,-75.143813,-8364969.4218,Suburb
7,40,3,PA,4,15,25,18966,7,21,14,47,81,-75.037265,-8353113.1894,Suburb
93,1,44,FL,49,1,0,33825,92,222,130,467,73,-81.495285,-9072015.3307,Suburb
7,20,3,PA,4,7,13,18966,7,18,11,72,69,-74.968294,-8345435.5146,Suburb
40,39,20,PA,20,17,22,19057,19,48,29,166,100,-74.873296,-8334856.6299,Suburb
8,42,4,PA,4,23,19,19056,17,33,16,75,116,-74.874639,-8334992.5179,Suburb
109,41,57,FL,52,18,23,33872,132,257,125,574,0,-81.514137,-9074108.0066,Suburb
9,6,8,PA,1,2,4,18944,56,97,41,187,75,-75.288076,-8381031.3894,Suburb
9,3,2,PA,7,2,1,18960,14,24,10,104,50,-75.325713,-8385216.7413,Suburb
15,25,9,PA,6,13,12,19067,13,22,9,47,77,-74.872904,-8334815.8635,Suburb
60,46,30,PA,30,23,23,19067,17,32,15,121,97,-74.826747,-8329672.5008,Suburb
198,249,87,PA,111,126,123,19030,73,139,66,730,0,-74.836325,-8330739.222,Suburb
2,13,1,PA,1,6,7,18951,22,54,32,170,66,-75.323066,-8384917.7876,Suburb
12,4,8,PA,4,0,4,18951,32,66,34,193,58,-75.343254,-8387166.7348,Suburb
203,56,109,PA,94,31,25,19460,0,0,0,225,81,-75.522057,-8407060.7454,Suburb
10,19,4,PA,6,11,8,19390,103,219,116,252,0,-75.81361,-8439531.195,Suburb
132,5,54,PA,78,3,2,19372,50,98,48,274,79,-75.750426,-8432498.9884,Suburb
135,3,55,PA,80,1,2,19320,59,118,59,302,67,-75.793529,-8437295.8366,Suburb
17,14,9,PA,8,5,9,19335,12,30,18,78,83,-75.720299,-8429142.5536,Suburb
14,66,3,PA,11,32,34,19335,27,49,22,87,102,-75.663437,-8422810.1704,Suburb
19,29,11,PA,8,17,12,19335,17,35,18,92,101,-75.710546,-8428055.4492,Suburb
6,197,2,PA,4,108,89,19355,44,83,39,108,90,-75.556726,-8410933.5548,Suburb
21,19,13,PA,8,5,14,19350,203,436,233,424,0,-75.746253,-8432036.969,Suburb
53,9,30,PA,23,3,6,19363,148,298,150,329,0,-75.959436,-8455763.0226,Suburb
78,44,39,PA,39,26,18,19460,69,141,72,303,0,-75.520486,-8406904.4741,Suburb
23,272,14,PA,9,152,120,19312,13,23,10,77,0,-75.447667,-8398798.7519,Suburb
15,111,8,PA,7,57,54,19312,5,16,11,27,90,-75.456101,-8399736.3795,Suburb
2,19,1,PA,1,8,11,19348,16,31,15,51,51,-75.726121,-8429781.2274,Suburb
24,27,11,PA,13,19,8,19380,14,36,22,73,81,-75.544851,-8409608.6463,Suburb
19,23,11,PA,8,16,7,19380,40,85,45,128,89,-75.58698,-8414303.5785,Suburb
25,90,15,PA,10,38,52,19382,33,59,26,130,87,-75.565717,-8411925.5376,Suburb
24,10,11,PA,13,6,4,19382,53,100,47,116,90,-75.617402,-8417680.3965,Suburb
333,0,161,PA,172,0,0,19015,15,28,13,378,50,-75.383397,-8391644.2461,Suburb
249,22,121,PA,128,11,11,19061,43,75,32,544,0,-75.439125,-8397840.7412,Suburb
21,157,8,PA,13,77,80,19342,15,29,14,76,220,-75.513628,-8406136.7067,Suburb
35,31,15,PA,20,11,20,19083,7,13,6,50,106,-75.298314,-8382166.0546,Suburb
20,21,8,PA,12,12,9,19010,14,28,14,52,85,-75.328054,-8385474.9286,Suburb
126,23,66,PA,60,11,12,19036,9,16,7,385,83,-75.296372,-8381955.4281,Suburb
49,20,18,PA,31,13,7,19076,16,32,16,293,73,-75.305746,-8382994.9717,Suburb
14,40,4,PA,10,21,19,19008,2,9,7,85,73,-75.345193,-8387390.9501,Suburb
12,15,5,PA,7,8,7,19014,2,12,10,107,80,-75.442246,-8398187.2557,Suburb
7,11,2,PA,5,4,7,19014,6,11,5,31,81,-75.429653,-8396787.6088,Suburb
39,143,22,PA,17,72,71,19087,25,47,22,83,0,-75.386243,-8391943.1998,Suburb
16,6,7,PA,9,1,5,19081,8,16,8,127,67,-75.344139,-8387268.6509,Suburb
27,5,11,PA,16,4,1,19078,5,10,5,136,75,-75.32918,-8385597.2279,Suburb
15,24,6,PA,9,15,9,19063,7,9,2,38,62,-75.38816,-8392174.2095,Suburb
31,59,20,PA,11,26,33,19063,13,23,10,112,0,-75.398755,-8393342.8467,Suburb
447,15,198,PA,249,8,7,19032,16,41,25,673,79,-75.281442,-8380277.2107,Suburb
70,45,41,PA,29,26,19,19064,12,22,10,164,174,-75.339465,-8386752.2763,Suburb
418,124,208,PA,210,78,46,19082,57,122,65,708,128,-75.267762,-8378762.0589,Suburb
417,24,207,PA,210,12,12,19082,18,42,24,515,84,-75.258188,-8377702.1321,Suburb
1932,605,973,PA,959,311,294,19026,135,282,147,3679,0,-75.284717,-8380657.6972,Suburb
35,57,11,PA,24,26,31,19081,10,21,11,45,103,-75.346743,-8387554.0158,Suburb
287,8,144,PA,143,5,3,19050,7,17,10,335,52,-75.263701,-8378306.834,Suburb
0,0,0,PA,0,0,0,19032,0,0,0,4,0,-75.27954,-8380073.3786,Suburb
88,21,43,PA,45,10,11,19001,21,41,20,135,59,-75.123616,-8362720.4746,Suburb
408,108,213,PA,195,52,56,19001,68,151,83,507,0,-75.12958,-8363386.326,Suburb
120,166,62,PA,58,82,84,19002,32,61,29,254,0,-75.226659,-8374196.2204,Suburb
62,73,31,PA,31,41,32,19002,34,74,40,189,114,-75.254014,-8377240.1128,Suburb
179,20,104,PA,75,6,14,19027,13,22,9,127,84,-75.163495,-8367164.0138,Suburb
48,79,21,PA,27,29,50,19044,16,30,14,108,119,-75.163898,-8367204.7802,Suburb
57,71,31,PA,26,35,36,19044,47,89,42,315,0,-75.126714,-8363066.9891,Suburb
30,61,12,PA,18,31,30,19004,15,33,18,32,93,-75.242041,-8375901.6155,Suburb
46,60,21,PA,25,29,31,19035,22,41,19,48,131,-75.279049,-8380019.0234,Suburb
74,111,34,PA,40,44,67,19010,29,65,36,125,0,-75.316833,-8384217.9641,Suburb
19,60,6,PA,13,29,31,19446,2,9,7,20,94,-75.34678,-8387567.6046,Suburb
27,109,17,PA,10,55,54,19403,18,34,16,79,0,-75.423878,-8396148.935,Suburb
297,14,151,PA,146,10,4,19401,168,337,169,921,0,-75.320414,-8384618.8339,Suburb
202,12,93,PA,109,6,6,19403,125,274,149,626,126,-75.362485,-8389313.766,Suburb
50,0,22,PA,28,0,0,19401,26,41,15,107,0,-75.341444,-8386956.1084,Suburb
14,17,7,PA,7,4,13,19446,6,15,9,99,38,-75.295765,-8381887.4841,Suburb
68,177,38,PA,30,80,97,19440,35,69,34,265,0,-75.311396,-8383626.8511,Suburb
49,152,28,PA,21,80,72,19454,18,45,27,179,84,-75.263245,-8378259.2731,Suburb
40,181,19,PA,21,97,84,19454,8,18,10,101,93,-75.215542,-8372952.8448,Suburb
28,49,13,PA,15,29,20,19426,17,38,21,93,0,-75.462138,-8400402.2309,Suburb
37,34,13,PA,24,16,18,19428,11,23,12,96,125,-75.290226,-8381269.1935,Suburb
108,69,54,PA,54,39,30,19462,38,78,40,293,0,-75.307915,-8383239.5702,Suburb
92,5,52,PA,40,3,2,19464,14,27,13,181,0,-75.619377,-8417911.4062,Suburb
101,2,58,PA,43,2,0,19464,39,78,39,340,58,-75.648199,-8421118.3642,Suburb
320,5,162,PA,158,2,3,19464,73,141,68,808,0,-75.634554,-8419603.2124,Suburb
39,59,18,PA,21,30,29,18964,47,104,57,263,0,-75.334837,-8386229.1073,Suburb
20,20,11,PA,9,11,9,19468,4,11,7,31,60,-75.541456,-8409228.1598,Suburb
25,109,12,PA,13,45,64,19456,11,23,12,61,115,-75.465062,-8400735.1567,Suburb
65,25,34,PA,31,11,14,19075,18,38,20,103,0,-75.194398,-8370601.9815,Suburb
41,44,22,PA,19,20,24,19090,8,21,13,56,65,-75.146363,-8365247.9923,Suburb
25,51,14,PA,11,32,19,19406,19,28,9,95,53,-75.373356,-8390516.3753,Suburb
26,157,11,PA,15,82,75,19406,6,16,10,73,66,-75.387247,-8392065.499,Suburb
25,19,14,PA,11,15,4,18041,26,55,29,245,0,-75.507004,-8405402.9112,Suburb
0,0,0,PA,0,0,0,19090,0,0,0,3,0,-75.10847,-8361028.6684,Suburb
197,0,100,PA,97,0,0,15145,4,10,6,394,43,-79.815376,-8884999.4015,Suburb
143,1,69,PA,74,1,0,15010,4,10,6,500,69,-80.321725,-8941372.5591,Suburb
7,4,5,PA,2,2,2,15642,3,4,1,224,85,-79.702631,-8872450.14,Suburb
8,1,2,PA,6,1,0,15144,4,5,1,198,0,-79.782293,-8881323.6297,Suburb
16,19,14,PA,2,9,10,15237,4,7,3,45,0,-80.07818,-8914262.8931,Suburb
19,77,10,PA,9,40,37,15044,17,40,23,123,0,-80.017023,-8907454.9018,Suburb
51,176,30,PA,21,86,90,15227,10,19,9,414,123,-79.950357,-8900035.4142,Suburb
25,21,11,PA,14,12,9,15102,4,7,3,105,0,-80.042166,-8910254.1956,Suburb
9,14,3,PA,6,3,11,15102,1,5,4,50,54,-80.032311,-8909153.5024,Suburb
16,21,10,PA,6,15,6,15227,6,12,6,133,0,-79.974258,-8902685.2312,Suburb
87,15,42,PA,45,7,8,15106,7,15,8,259,0,-80.096896,-8916348.7747,Suburb
38,30,18,PA,20,19,11,15017,10,19,9,264,0,-80.102657,-8916980.6541,Suburb
3,3,0,PA,3,2,1,15024,5,9,4,128,0,-79.850991,-8888974.1269,Suburb
8,0,4,PA,4,0,0,15135,0,1,1,81,62,-79.812213,-8884652.8869,Suburb
3,29,1,PA,2,18,11,15238,3,9,6,19,74,-79.899931,-8894416.4433,Suburb
6,34,2,PA,4,15,19,15238,1,8,7,77,60,-79.886419,-8892914.8804,Suburb
125,51,62,PA,63,28,23,15146,12,20,8,314,0,-79.758506,-8878673.8127,Suburb
2,14,1,PA,1,9,5,15101,1,5,4,61,73,-79.926288,-8897344.8308,Suburb
8,31,2,PA,6,14,17,15101,6,9,3,105,0,-79.940352,-8898914.3378,Suburb
81,4,31,PA,50,3,1,15065,7,16,9,785,0,-79.732448,-8875772.6028,Suburb
19,51,10,PA,9,19,32,15234,5,11,6,130,40,-80.024195,-8908243.0525,Suburb
58,32,26,PA,32,15,17,15136,11,19,8,182,0,-80.11873,-8918774.3764,Suburb
9,31,6,PA,3,14,17,15228,7,17,10,72,63,-80.045171,-8910580.3269,Suburb
4,21,2,PA,2,10,11,15234,3,7,4,37,47,-80.038728,-8909866.9147,Suburb
16,40,8,PA,8,17,23,15228,11,22,11,96,0,-80.045337,-8910600.7101,Suburb
853,12,403,PA,450,4,8,15221,21,34,13,1269,0,-79.856195,-8889551.6511,Suburb
7,124,4,PA,3,59,65,15143,0,0,0,6,69,-80.096241,-8916267.2418,Suburb
4,87,0,PA,4,44,43,15237,1,1,0,18,0,-80.072525,-8913631.0136,Suburb
10,6,4,PA,6,4,2,15229,8,11,3,219,75,-80.032358,-8909153.5024,Suburb
37,0,23,PA,14,0,0,15202,5,6,1,145,28,-80.06635,-8912937.9846,Suburb
670,6,336,PA,334,3,3,15235,12,24,12,990,0,-79.813136,-8884754.803,Suburb
23,1,14,PA,9,0,1,15239,1,2,1,139,138,-79.754242,-8878198.2045,Suburb
20,9,11,PA,9,5,4,15143,9,16,7,73,66,-80.168616,-8924325.4032,Suburb
15,149,7,PA,8,66,83,15057,7,15,8,98,0,-80.171166,-8924603.9737,Suburb
38,23,14,PA,24,6,17,15209,2,10,8,293,0,-79.974517,-8902719.2032,Suburb
13,0,2,PA,11,0,0,15133,1,4,3,219,0,-79.848289,-8888661.5844,Suburb
24,5,12,PA,12,3,2,15129,6,7,1,163,0,-80.013288,-8907040.4432,Suburb
175,4,79,PA,96,2,2,15120,1,5,4,430,0,-79.89791,-8894192.2281,Suburb
10,74,6,PA,4,38,36,15241,6,10,4,55,0,-80.064394,-8912727.3581,Suburb
14,73,8,PA,6,40,33,15241,5,9,4,42,0,-80.094964,-8916124.5594,Suburb
1,6,0,PA,1,5,1,15025,1,3,2,66,0,-79.960626,-8901163.285,Suburb
36,0,18,PA,18,0,0,15122,1,2,1,175,51,-79.865016,-8890530.0451,Suburb
258,8,123,PA,135,6,2,15122,8,22,14,433,0,-79.873317,-8891454.0838,Suburb
0,0,0,PA,0,0,0,15146,0,0,0,12,0,-79.748743,-8877586.7083,Suburb
300,19,162,FL,138,10,9,32308,29,54,25,220,112,-84.211267,-9374345.8593,Suburb
4,7,3,PA,1,2,5,15009,0,1,1,91,0,-80.306197,-8939646.7809,Suburb
